occ_code,occupation_title,major_group_code,major_group_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,adoption_gap_absolute,observed_to_theoretical_ratio,underadoption_ratio,total_employment,annual_mean_wage,job_zone,digital_information_index,interpersonal_index,physical_index,decision_index,compliance_index
51-9193,Cooling and Freezing Equipment Operators and Tenders,51,Production,0.0,0.08,0.08,0.08,0.0,1.0,7500.0,42910.0,2,3.2483333333333335,3.3575,4.378,3.9433333333333334,3.79
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51,Production,0.0425,0.1081081081081081,0.1621621621621621,0.0656081081081081,0.39312500000000006,0.6068749999999999,31800.0,42790.0,2,2.606666666666667,3.37,4.04,3.6566666666666663,3.08
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",51,Production,0.0321,0.0909090909090909,0.1136363636363636,0.0588090909090909,0.3531,0.6469,55930.0,40010.0,2,2.9133333333333336,3.34,4.218,3.7566666666666664,3.935
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.02,0.04,0.02,0.0,1.0,179630.0,40000.0,2,2.3133333333333335,3.08,3.2359999999999998,2.8066666666666666,3.6100000000000003
51-9081,Dental Laboratory Technicians,51,Production,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,1.0,34150.0,47320.0,2,3.6283333333333334,3.37,2.356,3.7133333333333334,4.28
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.0606060606060606,0.0,0.0606060606060606,0.0,1.0,6810.0,43240.0,2,3.4466666666666668,3.5325,3.372,3.8966666666666665,4.02
51-2031,Engine and Other Machine Assemblers,51,Production,0.0,0.1904761904761904,0.0,0.1904761904761904,0.0,1.0,45990.0,48110.0,2,2.4833333333333334,3.8550000000000004,3.964000000000001,3.66,3.62
51-9194,Etchers and Engravers,51,Production,0.0,0.2727272727272727,0.0606060606060606,0.2727272727272727,0.0,1.0,7110.0,36970.0,2,2.8783333333333334,3.48,3.074,3.39,3.63
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.0416666666666666,0.125,0.0416666666666666,0.0,1.0,59490.0,40520.0,2,2.81,2.95,3.846,4.22,3.7
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51,Production,0.0,0.0689655172413793,0.1724137931034483,0.0689655172413793,0.0,1.0,14040.0,40600.0,2,3.3183333333333334,3.6925000000000003,3.4659999999999997,3.9166666666666665,3.6950000000000003
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51,Production,0.0,0.075,0.125,0.075,0.0,1.0,56570.0,40050.0,2,3.1750000000000003,3.5500000000000003,3.65,3.646666666666667,3.665
51-6092,Fabric and Apparel Patternmakers,51,Production,0.0,0.8125,0.375,0.8125,0.0,1.0,3220.0,64070.0,3,3.436666666666667,3.7025,2.652,4.090000000000001,3.9349999999999996
51-2051,Fiberglass Laminators and Fabricators,51,Production,0.0,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.0,1.0,17380.0,40360.0,2,2.5799999999999996,3.9125000000000005,3.936,2.766666666666667,3.325
51-1011,First-Line Supervisors of Production and Operating Workers,51,Production,0.0,0.65,0.45,0.65,0.0,1.0,629420.0,67330.0,3,3.2016666666666667,4.025,3.534,4.330000000000001,3.9250000000000003
51-3092,Food Batchmakers,51,Production,0.0,0.1282051282051282,0.1794871794871795,0.1282051282051282,0.0,1.0,155240.0,36190.0,2,3.3333333333333335,3.5475,3.5160000000000005,3.3766666666666665,3.885
51-3093,Food Cooking Machine Operators and Tenders,51,Production,0.0,0.1290322580645161,0.064516129032258,0.1290322580645161,0.0,1.0,26710.0,35430.0,2,3.1316666666666664,3.91,4.05,3.8833333333333333,3.785
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51,Production,0.0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0,1.0,21050.0,36280.0,2,3.4583333333333335,3.3099999999999996,3.56,3.4600000000000004,3.59
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,1.0,11500.0,44410.0,2,2.388333333333333,3.67,3.936,3.9,3.375
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51,Production,0.0,0.16,0.08,0.16,0.0,1.0,14180.0,43910.0,2,2.9433333333333334,3.2349999999999994,3.8580000000000005,3.6366666666666667,3.31
51-7021,Furniture Finishers,51,Production,0.0,0.0571428571428571,0.1428571428571428,0.0571428571428571,0.0,1.0,16300.0,37310.0,2,2.735,2.9499999999999997,3.7860000000000005,3.6533333333333338,3.82
51-8092,Gas Plant Operators,51,Production,0.0723,0.125,0.15625,0.0527,0.5784,0.4216,15110.0,76970.0,2,3.9249999999999994,3.6675000000000004,3.468,4.183333333333334,4.255
51-9022,"Grinding and Polishing Workers, Hand",51,Production,0.0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0,1.0,15680.0,35990.0,2,3.75,3.5149999999999997,4.344,2.97,4.54
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.0967741935483871,0.1290322580645161,0.0967741935483871,0.0,1.0,67750.0,40030.0,2,2.9950000000000006,3.25,3.446,3.73,4.005
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.1764705882352941,0.1176470588235294,0.1764705882352941,0.0,1.0,14540.0,41560.0,2,2.6983333333333337,3.2925,4.0360000000000005,3.3633333333333333,3.49
51-9198,Helpers--Production Workers,51,Production,0.0393,0.1333333333333333,0.1111111111111111,0.0940333333333333,0.29475000000000007,0.7052499999999999,202860.0,32910.0,2,2.608333333333333,3.3274999999999997,3.932,3.3966666666666665,3.3499999999999996
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",51,Production,0.0324,0.5625,0.3125,0.5301,0.0576,0.9424,551380.0,44810.0,2,3.483333333333333,3.9575000000000005,3.6740000000000004,3.8433333333333337,4.26
51-9071,Jewelers and Precious Stone and Metal Workers,51,Production,0.0,0.37499999999999994,0.24999999999999994,0.37499999999999994,0.0,1.0,24350.0,47090.0,3,2.5525,4.04625,2.323,3.9966666666666666,3.7649999999999997
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.1935483870967742,0.064516129032258,0.1935483870967742,0.0,1.0,19690.0,44270.0,2,4.078333333333333,3.07,3.4939999999999998,2.61,4.285
51-6011,Laundry and Dry-Cleaning Workers,51,Production,0.0,0.075,0.1,0.075,0.0,1.0,157400.0,27830.0,2,1.5466666666666666,3.1725000000000003,3.444,3.08,3.0250000000000004
51-4192,"Layout Workers, Metal and Plastic",51,Production,0.0,0.2608695652173913,0.3043478260869565,0.2608695652173913,0.0,1.0,6840.0,52340.0,2,3.235,3.4575,4.328,3.39,4.315
51-4041,Machinists,51,Production,0.0,0.3061224489795918,0.2653061224489795,0.3061224489795918,0.0,1.0,333220.0,49020.0,3,3.1366666666666667,3.55,3.6119999999999997,3.8266666666666667,3.7800000000000002
51-9082,Medical Appliance Technicians,51,Production,0.0,0.2068965517241379,0.1379310344827586,0.2068965517241379,0.0,1.0,15300.0,46320.0,3,3.275,4.0649999999999995,3.354,4.046666666666667,3.9
51-4051,Metal-Refining Furnace Operators and Tenders,51,Production,0.0,0.125,0.0833333333333333,0.125,0.0,1.0,15540.0,46440.0,2,2.9216666666666664,2.9749999999999996,3.8880000000000003,3.7600000000000002,3.75
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.2758620689655172,0.1379310344827586,0.2758620689655172,0.0,1.0,14920.0,47100.0,2,3.138333333333333,3.2274999999999996,3.7380000000000004,2.8833333333333333,4.15
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",51,Production,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,1.0,108440.0,42490.0,2,2.67,3.2275,4.292,3.9899999999999998,3.84
51-4061,"Model Makers, Metal and Plastic",51,Production,0.0,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.0,1.0,3690.0,59080.0,3,2.6966666666666668,3.0,3.466,3.4133333333333336,3.8600000000000003
51-7031,"Model Makers, Wood",51,Production,0.0,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.0,1.0,340.0,60040.0,3,2.4600000000000004,3.305,3.4919999999999995,3.4933333333333336,3.21
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",51,Production,0.0,0.11923583662714093,0.09313038286051777,0.11923583662714093,0.0,1.0,38420.0,39020.0,2,2.5154166666666664,3.430625,3.6689999999999996,3.536666666666667,3.55625
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.1395348837209302,0.0697674418604651,0.1395348837209302,0.0,1.0,163210.0,37530.0,2,2.336666666666667,3.3600000000000003,3.718,3.31,3.505
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.1282051282051282,0.1794871794871795,0.1282051282051282,0.0,1.0,134880.0,40830.0,2,3.9033333333333338,3.535,3.768,3.22,4.550000000000001
51-8011,Nuclear Power Reactor Operators,51,Production,0.0,0.4545454545454546,0.2424242424242424,0.4545454545454546,0.0,1.0,4820.0,111220.0,3,4.359999999999999,3.93,2.2279999999999998,3.9299999999999997,5.005
51-9083,Ophthalmic Laboratory Technicians,51,Production,0.0,0.1875,0.125,0.1875,0.0,1.0,18930.0,38910.0,2,2.778333333333333,3.605,2.8840000000000003,3.7600000000000002,3.4349999999999996
51-4062,"Patternmakers, Metal and Plastic",51,Production,0.0,0.217391304347826,0.2608695652173913,0.217391304347826,0.0,1.0,2090.0,49840.0,3,2.8000000000000003,3.7775000000000003,3.2940000000000005,3.3833333333333333,3.5949999999999998
51-7032,"Patternmakers, Wood",51,Production,0.0301,0.3076923076923077,0.4102564102564102,0.2775923076923077,0.097825,0.902175,210.0,51020.0,3,3.065,3.8950000000000005,3.9219999999999997,4.07,3.4400000000000004
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",51,Production,0.0405,0.3414634146341463,0.3170731707317073,0.30096341463414633,0.11860714285714287,0.8813928571428571,34230.0,80500.0,2,3.025,3.6575,4.016,3.986666666666667,3.6799999999999997
51-9151,Photographic Process Workers and Processing Machine Operators,51,Production,0.0108,0.68,0.34,0.6692,0.01588235294117647,0.9841176470588235,5740.0,40300.0,2,2.538333333333333,4.1225000000000005,2.9699999999999998,3.2566666666666664,3.0549999999999997
51-8099,"Plant and System Operators, All Other",51,Production,0.0,0.1891891891891892,0.1621621621621621,0.1891891891891892,0.0,1.0,15420.0,55480.0,2,3.8033333333333332,3.8025,4.246,4.283333333333333,3.87
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.1458333333333333,0.0833333333333333,0.1458333333333333,0.0,1.0,32310.0,38580.0,2,2.4566666666666666,3.5075000000000003,3.6439999999999997,3.3466666666666662,3.54
51-8012,Power Distributors and Dispatchers,51,Production,0.0,0.6666666666666666,0.4166666666666666,0.6666666666666666,0.0,1.0,9660.0,95520.0,3,4.55,4.1025,1.9420000000000002,4.466666666666666,4.82
51-8013,Power Plant Operators,51,Production,0.0257,0.22788671023965137,0.18289760348583875,0.20218671023965137,0.11277533460803062,0.8872246653919694,28960.0,83740.0,2,3.619444444444444,3.799166666666667,3.882,4.041111111111111,3.825
51-5111,Prepress Technicians and Workers,51,Production,0.1018,0.8125,0.1875,0.7107,0.1252923076923077,0.8747076923076923,25840.0,43800.0,3,3.275,3.6525,2.216,3.2900000000000005,3.625
51-6021,"Pressers, Textile, Garment, and Related Materials",51,Production,0.0,0.0208333333333333,0.0416666666666666,0.0208333333333333,0.0,1.0,26910.0,28110.0,2,1.8933333333333333,3.1225,3.216,2.08,3.35
51-5113,Print Binding and Finishing Workers,51,Production,0.0,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0,1.0,40810.0,37060.0,2,2.8833333333333333,3.4974999999999996,3.6300000000000003,3.5933333333333333,3.6849999999999996
51-5112,Printing Press Operators,51,Production,0.0,0.4,0.25,0.4,0.0,1.0,145290.0,41120.0,2,3.56,3.6624999999999996,3.7960000000000003,4.03,4.16
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0.0,0.2352941176470588,0.1470588235294117,0.2352941176470588,0.0,1.0,31650.0,46210.0,2,3.526666666666667,3.86,3.9160000000000004,3.8466666666666662,4.135
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",51,Production,0.0,0.1176470588235294,0.0294117647058823,0.1176470588235294,0.0,1.0,45350.0,35280.0,2,1.7683333333333335,3.1799999999999997,3.848,3.623333333333333,3.1999999999999997
51-9141,Semiconductor Processing Technicians,51,Production,0.0,0.28125,0.09375,0.28125,0.0,1.0,24020.0,45910.0,2,3.2600000000000002,3.1900000000000004,3.496,3.24,4.21
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51,Production,0.0,0.1714285714285714,0.1714285714285714,0.1714285714285714,0.0,1.0,48620.0,47060.0,2,3.0566666666666666,3.02,3.518,3.9499999999999997,3.64
51-6051,"Sewers, Hand",51,Production,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,1.0,4170.0,31350.0,2,1.9733333333333334,3.4575,2.322,2.73,3.5149999999999997
51-6031,Sewing Machine Operators,51,Production,0.0,0.1162790697674418,0.0465116279069767,0.1162790697674418,0.0,1.0,116220.0,30880.0,2,1.8733333333333333,3.0100000000000002,2.35,2.8800000000000003,3.2
51-6042,Shoe Machine Operators and Tenders,51,Production,0.0,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0,1.0,3610.0,29920.0,2,1.8233333333333335,3.35,2.5519999999999996,3.5733333333333337,3.06
51-6041,Shoe and Leather Workers and Repairers,51,Production,0.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0,1.0,5620.0,34890.0,2,2.1533333333333338,3.8599999999999994,3.2199999999999998,3.7466666666666666,3.5300000000000002
51-8021,Stationary Engineers and Boiler Operators,51,Production,0.0,0.1860465116279069,0.2093023255813953,0.1860465116279069,0.0,1.0,29820.0,70510.0,3,3.7883333333333336,4.035,4.231999999999999,4.0,4.13
51-2041,Structural Metal Fabricators and Fitters,51,Production,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,1.0,61070.0,45730.0,2,3.0233333333333334,3.5100000000000002,3.9539999999999997,3.2900000000000005,4.02
51-6052,"Tailors, Dressmakers, and Custom Sewers",51,Production,0.0342,0.1363636363636363,0.1363636363636363,0.10216363636363629,0.25080000000000013,0.7491999999999999,17270.0,35430.0,2,1.7066666666666668,3.775,2.274,4.123333333333334,3.395
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,51,Production,0.0211,0.1842105263157894,0.2368421052631578,0.1631105263157894,0.11454285714285718,0.8854571428571428,6240.0,31940.0,2,3.015,3.535,3.7659999999999996,3.733333333333333,3.9350000000000005
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",51,Production,0.0152,0.2142857142857142,0.2857142857142857,0.1990857142857142,0.07093333333333336,0.9290666666666666,11970.0,33100.0,2,2.1933333333333334,3.1875,3.4480000000000004,2.856666666666667,3.37
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",51,Production,0.032,0.1875,0.25,0.1555,0.17066666666666666,0.8293333333333334,16330.0,33640.0,2,2.6416666666666666,3.1925,3.6120000000000005,3.2533333333333334,3.465
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51,Production,0.0,0.0857142857142857,0.1428571428571428,0.0857142857142857,0.0,1.0,22160.0,33050.0,2,2.3466666666666667,3.165,3.596,2.6966666666666668,3.33
51-2061,Timing Device Assemblers and Adjusters,51,Production,0.0392,0.12,0.0,0.0808,0.32666666666666666,0.6733333333333333,560.0,44670.0,2,2.1916666666666664,3.2624999999999993,2.352,3.8633333333333337,2.855
51-9197,Tire Builders,51,Production,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0,1.0,17240.0,47840.0,2,2.4933333333333336,3.45,4.012,3.233333333333334,3.445
51-4194,"Tool Grinders, Filers, and Sharpeners",51,Production,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,1.0,6100.0,43660.0,2,2.435,3.2800000000000002,3.9300000000000006,3.65,3.47
51-4111,Tool and Die Makers,51,Production,0.0,0.28125,0.21875,0.28125,0.0,1.0,63630.0,56150.0,3,2.9499999999999993,3.3425000000000002,3.446,4.19,4.154999999999999
51-6093,Upholsterers,51,Production,0.0,0.2647058823529412,0.1470588235294117,0.2647058823529412,0.0,1.0,28020.0,38220.0,2,2.3916666666666666,3.3724999999999996,3.7039999999999997,3.2833333333333337,3.7199999999999998
51-8031,Water and Wastewater Treatment Plant and System Operators,51,Production,0.0,0.125,0.25,0.125,0.0,1.0,121150.0,52320.0,2,4.005,3.9924999999999997,4.006,3.856666666666667,4.375
51-4121,"Welders, Cutters, Solderers, and Brazers",51,Production,0.0,0.0980392156862745,0.0784313725490196,0.0980392156862745,0.0,1.0,397600.0,48290.0,2,1.825,3.3600000000000003,3.1879999999999997,3.366666666666667,3.35
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51,Production,0.0,0.0909090909090909,0.1136363636363636,0.0909090909090909,0.0,1.0,29980.0,42950.0,2,2.7900000000000005,3.2725,3.7720000000000007,3.6966666666666668,3.9050000000000002
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51,Production,0.0,0.108695652173913,0.0652173913043478,0.108695652173913,0.0,1.0,67210.0,35560.0,2,2.135,3.455,3.816,3.5700000000000003,3.4850000000000003
53-2021,Air Traffic Controllers,53,Transportation and Material Moving,0.0,0.5909090909090909,0.6136363636363636,0.5909090909090909,0.0,1.0,21230.0,127920.0,3,4.331666666666666,4.34,1.442,4.68,4.825
53-1041,Aircraft Cargo Handling Supervisors,53,Transportation and Material Moving,0.0,0.5,0.0,0.5,0.0,1.0,8590.0,62080.0,2,3.6999999999999993,4.4525,4.252,4.583333333333333,4.585
53-2022,Airfield Operations Specialists,53,Transportation and Material Moving,0.0476,0.6341463414634146,0.6585365853658537,0.5865463414634147,0.07506153846153847,0.9249384615384615,12610.0,54360.0,3,3.8166666666666664,4.595000000000001,3.678,4.603333333333333,4.795
53-2011,"Airline Pilots, Copilots, and Flight Engineers",53,Transportation and Material Moving,0.0,0.6136363636363636,0.4545454545454546,0.6136363636363636,0.0,1.0,81310.0,198190.0,4,3.873333333333333,4.11,2.542,4.293333333333333,5.279999999999999
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53,Transportation and Material Moving,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,1.0,11710.0,31060.0,2,3.4616666666666664,4.4075,3.8299999999999996,4.256666666666667,4.015000000000001
53-6031,Automotive and Watercraft Service Attendants,53,Transportation and Material Moving,0.0,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,1.0,111480.0,29960.0,2,2.9699999999999993,4.319999999999999,4.332,4.476666666666667,3.91
53-6011,Bridge and Lock Tenders,53,Transportation and Material Moving,0.0,0.2857142857142857,0.3214285714285714,0.2857142857142857,0.0,1.0,4040.0,44760.0,2,2.3000000000000003,3.475,2.774,3.876666666666667,3.2750000000000004
53-3051,"Bus Drivers, School",53,Transportation and Material Moving,0.0,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.0,1.0,361420.0,38750.0,2,2.8016666666666663,3.9225000000000003,2.4400000000000004,4.006666666666667,3.6750000000000003
53-3052,"Bus Drivers, Transit and Intercity",53,Transportation and Material Moving,0.0,0.2592592592592592,0.3333333333333333,0.2592592592592592,0.0,1.0,145720.0,51310.0,2,2.63,4.11,2.5119999999999996,4.053333333333334,3.3449999999999998
53-5021,"Captains, Mates, and Pilots of Water Vessels",53,Transportation and Material Moving,0.0,0.3272727272727272,0.3454545454545454,0.3272727272727272,0.0,1.0,33490.0,98330.0,3,3.483333333333333,4.1850000000000005,4.054,4.593333333333334,4.09
53-7061,Cleaners of Vehicles and Equipment,53,Transportation and Material Moving,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0,351960.0,30550.0,2,2.6833333333333336,3.325,4.074,3.5766666666666667,3.3049999999999997
53-2012,Commercial Pilots,53,Transportation and Material Moving,0.0,0.3636363636363636,0.4318181818181818,0.3636363636363636,0.0,1.0,42770.0,115080.0,3,5.053333333333334,3.975,3.4,4.613333333333333,5.43
53-7011,Conveyor Operators and Tenders,53,Transportation and Material Moving,0.0,0.1379310344827586,0.2758620689655172,0.1379310344827586,0.0,1.0,28650.0,37010.0,2,3.0783333333333336,2.7875,4.0120000000000005,3.7533333333333334,3.8899999999999997
53-7021,Crane and Tower Operators,53,Transportation and Material Moving,0.0,0.2631578947368421,0.0526315789473684,0.2631578947368421,0.0,1.0,43400.0,65270.0,3,2.8216666666666668,3.555,3.6479999999999997,4.053333333333334,4.27
53-3031,Driver/Sales Workers,53,Transportation and Material Moving,0.0281,0.5,0.2777777777777778,0.4719,0.0562,0.9438,477020.0,31970.0,2,2.433333333333333,4.045,4.6739999999999995,3.5566666666666666,3.655
53-2031,Flight Attendants,53,Transportation and Material Moving,0.0913,0.1875,0.25,0.0962,0.4869333333333334,0.5130666666666666,96900.0,62280.0,2,3.1966666666666668,4.7975,4.029999999999999,4.523333333333333,4.34
53-7071,Gas Compressor and Gas Pumping Station Operators,53,Transportation and Material Moving,0.0,0.3076923076923077,0.1538461538461538,0.3076923076923077,0.0,1.0,2910.0,67130.0,2,3.7350000000000008,3.63,4.279999999999999,4.073333333333333,4.279999999999999
53-3032,Heavy and Tractor-Trailer Truck Drivers,53,Transportation and Material Moving,0.0,0.3653846153846154,0.3076923076923077,0.3653846153846154,0.0,1.0,1903420.0,50340.0,2,2.6183333333333327,3.6475,3.636,4.463333333333333,3.805
53-7051,Industrial Truck and Tractor Operators,53,Transportation and Material Moving,0.0,0.0625,0.0625,0.0625,0.0,1.0,758290.0,40950.0,2,3.301666666666667,3.5425,3.972,4.213333333333334,4.075
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",53,Transportation and Material Moving,0.0,0.0417391304347826,0.08173913043478259,0.0417391304347826,0.0,1.0,2729010.0,34950.0,2,2.170833333333333,3.3125,4.090999999999999,3.53,3.02
53-3033,Light Truck Drivers,53,Transportation and Material Moving,0.0,0.5,0.5,0.5,0.0,1.0,1010040.0,42630.0,2,2.815,3.83,4.072,3.716666666666667,3.83
53-4011,Locomotive Engineers,53,Transportation and Material Moving,0.0,0.3571428571428571,0.3928571428571428,0.3571428571428571,0.0,1.0,38980.0,72940.0,2,3.4583333333333335,3.9025000000000003,3.6439999999999997,4.233333333333333,4.53
53-7063,Machine Feeders and Offbearers,53,Transportation and Material Moving,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0,1.0,60880.0,36660.0,2,2.2583333333333333,3.165,3.6399999999999992,2.7300000000000004,3.245
53-7064,"Packers and Packagers, Hand",53,Transportation and Material Moving,0.0,0.1,0.2,0.1,0.0,1.0,585270.0,30950.0,2,2.7449999999999997,3.71,3.6079999999999997,3.39,3.7
53-6021,Parking Attendants,53,Transportation and Material Moving,0.0,0.1785714285714285,0.2142857142857142,0.1785714285714285,0.0,1.0,91160.0,29210.0,2,2.223333333333333,4.26,3.2560000000000002,3.2466666666666666,3.09
53-6061,Passenger Attendants,53,Transportation and Material Moving,0.1169,0.2777777777777778,0.2777777777777778,0.1608777777777778,0.42084,0.57916,21240.0,34380.0,2,1.6083333333333332,3.9299999999999997,2.436,3.1366666666666667,2.4299999999999997
53-7072,"Pump Operators, Except Wellhead Pumpers",53,Transportation and Material Moving,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,10600.0,54400.0,2,3.4299999999999997,3.7,4.208,4.14,3.79
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",53,Transportation and Material Moving,0.0,0.2045454545454545,0.1136363636363636,0.2045454545454545,0.0,1.0,4460.0,58070.0,2,3.9766666666666666,3.635,3.928,3.8833333333333333,4.115
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53,Transportation and Material Moving,0.0,0.2499999999999999,0.0833333333333333,0.2499999999999999,0.0,1.0,16200.0,63050.0,2,3.0766666666666667,3.575,3.732,4.246666666666666,4.335
53-4031,Railroad Conductors and Yardmasters,53,Transportation and Material Moving,0.0,0.4722222222222222,0.4166666666666666,0.4722222222222222,0.0,1.0,48030.0,66990.0,2,3.0116666666666667,4.055,4.042,4.053333333333334,3.705
53-7081,Refuse and Recyclable Material Collectors,53,Transportation and Material Moving,0.0,0.2142857142857142,0.3571428571428571,0.2142857142857142,0.0,1.0,126050.0,42780.0,2,1.5433333333333332,3.1774999999999998,3.854,3.3800000000000003,2.935
53-5011,Sailors and Marine Oilers,53,Transportation and Material Moving,0.0,0.0638297872340425,0.0212765957446808,0.0638297872340425,0.0,1.0,26610.0,57800.0,2,3.1666666666666665,3.825,4.782,3.4499999999999997,3.335
53-5031,Ship Engineers,53,Transportation and Material Moving,0.0,0.21875,0.28125,0.21875,0.0,1.0,7650.0,96910.0,3,3.5549999999999997,3.7775,4.236,4.226666666666667,3.745
53-3053,Shuttle Drivers and Chauffeurs,53,Transportation and Material Moving,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,1.0,175660.0,32570.0,2,2.983333333333333,4.22,3.246,4.056666666666667,3.925
53-7065,Stockers and Order Fillers,53,Transportation and Material Moving,0.0,0.2545454545454545,0.2727272727272727,0.2545454545454545,0.0,1.0,2451430.0,33020.0,2,2.3850000000000002,4.235,3.4619999999999997,3.546666666666667,3.04
53-4041,Subway and Streetcar Operators,53,Transportation and Material Moving,0.0,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.0,1.0,10310.0,71520.0,2,2.876666666666667,3.9200000000000004,3.2439999999999998,3.76,4.155
53-7121,"Tank Car, Truck, and Ship Loaders",53,Transportation and Material Moving,0.0,0.0714285714285714,0.25,0.0714285714285714,0.0,1.0,12090.0,55330.0,2,3.6133333333333333,3.955,4.601999999999999,4.156666666666667,4.365
53-3054,Taxi Drivers,53,Transportation and Material Moving,0.0,0.3125,0.375,0.3125,0.0,1.0,13950.0,30050.0,2,,,,,
53-6041,Traffic Technicians,53,Transportation and Material Moving,0.0,0.8148148148148148,0.7407407407407407,0.8148148148148148,0.0,1.0,7770.0,53210.0,3,3.7283333333333335,3.71,3.2700000000000005,3.9033333333333338,3.9699999999999998
53-6051,Transportation Inspectors,53,Transportation and Material Moving,0.0,0.6381313131313131,0.4085858585858586,0.6381313131313131,0.0,1.0,25070.0,77620.0,3,3.7694444444444444,4.109166666666667,3.7186666666666666,4.401111111111111,4.568333333333333
